,32supx,4SWHMc,e3y7tj,QRRsiL,5pS65p,YB7Zxj,BYjiah,cWAMxe
388,21.0,133.0,306.0,2021.0,289.0,1110.0,7167.0,550.0
389,21.0,133.0,310.0,2036.0,290.0,1117.0,7243.0,557.0
390,21.0,130.0,309.0,2004.0,284.0,1103.0,7101.0,550.0
391,21.0,129.0,309.0,2002.0,284.0,1099.0,7093.0,552.0
392,21.0,131.0,307.0,2000.0,285.0,1102.0,7082.0,549.0
393,20.0,131.0,302.0,1961.0,278.0,1088.0,7028.0,538.0
394,19.0,132.0,300.0,1986.0,283.0,1107.0,7106.0,552.0
395,19.0,131.0,295.0,1942.0,272.0,1090.0,6995.0,539.0
396,21.0,137.0,302.0,1985.0,280.0,1121.0,7089.0,551.0
397,21.0,138.0,301.0,1979.0,280.0,1115.0,7027.0,544.0
398,21.0,137.0,296.0,1931.0,276.0,1093.0,6861.0,534.0
399,21.0,137.0,296.0,1933.0,276.0,1094.0,6877.0,535.0
400,21.0,141.0,298.0,1974.0,286.0,1118.0,7005.0,547.0
401,22.0,141.0,302.0,1992.0,287.0,1126.0,7020.0,552.0
402,22.0,141.0,302.0,1988.0,287.0,1127.0,6997.0,552.0
403,22.0,145.0,305.0,2048.0,292.0,1154.0,7133.0,553.0
404,22.0,134.0,272.0,1920.0,264.0,1050.0,7031.0,487.0
405,19.0,132.0,269.0,1902.0,262.0,1036.0,6964.0,477.0
406,19.0,135.0,274.0,1941.0,270.0,1048.0,7081.0,481.0
407,20.0,135.0,274.0,1934.0,272.0,1048.0,7075.0,480.0
408,20.0,135.0,274.0,1939.0,273.0,1050.0,7081.0,480.0
409,20.0,138.0,281.0,1968.0,276.0,1072.0,7200.0,495.0
410,19.0,140.0,281.0,1973.0,280.0,1087.0,7241.0,502.0
411,18.0,139.0,283.0,1976.0,280.0,1083.0,7219.0,504.0
412,18.0,139.0,284.0,1974.0,280.0,1084.0,7239.0,504.0
413,18.0,144.0,287.0,2009.0,293.0,1107.0,7350.0,519.0
414,18.0,143.0,286.0,2000.0,291.0,1101.0,7281.0,515.0
415,18.0,139.0,283.0,1982.0,290.0,1083.0,7192.0,510.0
416,18.0,141.0,283.0,1980.0,289.0,1079.0,7181.0,512.0
417,18.0,142.0,284.0,1985.0,288.0,1086.0,7185.0,514.0
418,18.0,143.0,285.0,2007.0,291.0,1101.0,7254.0,520.0
419,18.0,145.0,283.0,2026.0,295.0,1117.0,7285.0,520.0
420,18.0,149.0,293.0,2082.0,305.0,1142.0,7401.0,539.0
421,18.0,149.0,295.0,2083.0,307.0,1147.0,7401.0,540.0
422,18.0,140.0,292.0,2058.0,306.0,1144.0,7234.0,536.0
423,15.0,138.0,293.0,2030.0,299.0,1130.0,7180.0,531.0
424,15.0,134.0,285.0,1990.0,293.0,1106.0,7075.0,525.0
425,16.0,136.0,299.0,2054.0,298.0,1148.0,7189.0,541.0
426,16.0,137.0,312.0,2098.0,310.0,1201.0,7233.0,562.0
427,15.0,137.0,305.0,2052.0,305.0,1181.0,7080.0,551.0
428,15.0,138.0,306.0,2057.0,305.0,1181.0,7035.0,551.0
429,15.0,135.0,296.0,2010.0,288.0,1148.0,6936.0,529.0
430,20.0,148.0,325.0,2136.0,321.0,1243.0,7133.0,579.0
431,20.0,148.0,322.0,2152.0,323.0,1260.0,7110.0,590.0
432,19.0,150.0,318.0,2138.0,317.0,1255.0,7024.0,594.0
433,19.0,147.0,313.0,2123.0,316.0,1249.0,6978.0,587.0
434,22.0,160.0,314.0,2135.0,321.0,1255.0,7036.0,594.0
435,22.0,163.0,315.0,2178.0,331.0,1278.0,7147.0,605.0
436,23.0,163.0,320.0,2208.0,341.0,1309.0,7203.0,628.0
437,22.0,162.0,319.0,2207.0,341.0,1307.0,7169.0,630.0
438,22.0,161.0,314.0,2191.0,338.0,1302.0,7111.0,624.0
439,18.0,144.0,269.0,2053.0,304.0,1205.0,6879.0,570.0
440,18.0,146.0,274.0,2091.0,309.0,1226.0,6977.0,578.0
441,18.0,146.0,274.0,2086.0,311.0,1222.0,6968.0,577.0
442,18.0,147.0,276.0,2116.0,317.0,1236.0,7075.0,579.0
443,17.0,133.0,271.0,2033.0,293.0,1184.0,6849.0,548.0
444,16.0,132.0,268.0,1989.0,286.0,1164.0,6731.0,538.0
445,16.0,128.0,269.0,1945.0,285.0,1152.0,6665.0,531.0
446,16.0,128.0,269.0,1938.0,284.0,1149.0,6633.0,530.0
447,16.0,128.0,271.0,1947.0,284.0,1149.0,6690.0,534.0
448,16.0,127.0,270.0,1960.0,284.0,1152.0,6691.0,534.0
449,16.0,126.0,270.0,1970.0,284.0,1159.0,6720.0,537.0
450,16.0,126.0,270.0,1961.0,282.0,1158.0,6685.0,536.0
451,16.0,125.0,270.0,1954.0,279.0,1152.0,6641.0,537.0
452,16.0,125.0,269.0,1956.0,279.0,1147.0,6598.0,538.0
453,15.0,125.0,272.0,1953.0,283.0,1150.0,6572.0,554.0
454,15.0,125.0,271.0,1951.0,284.0,1153.0,6568.0,552.0
455,16.0,125.0,266.0,1937.0,285.0,1153.0,6573.0,548.0
456,16.0,123.0,264.0,1901.0,282.0,1135.0,6367.0,543.0
457,16.0,125.0,266.0,1920.0,285.0,1150.0,6422.0,551.0
458,16.0,124.0,263.0,1913.0,286.0,1150.0,6393.0,552.0
459,17.0,124.0,268.0,1962.0,301.0,1183.0,6517.0,566.0
460,17.0,121.0,261.0,1912.0,295.0,1151.0,6460.0,552.0
461,17.0,121.0,260.0,1893.0,293.0,1145.0,6381.0,551.0
462,17.0,119.0,255.0,1871.0,292.0,1137.0,6307.0,543.0
463,17.0,119.0,254.0,1873.0,294.0,1137.0,6311.0,545.0
464,17.0,121.0,255.0,1903.0,297.0,1144.0,6396.0,558.0
465,17.0,121.0,258.0,1915.0,296.0,1148.0,6409.0,554.0
466,17.0,117.0,255.0,1909.0,293.0,1145.0,6412.0,554.0
467,18.0,119.0,271.0,2001.0,312.0,1202.0,6609.0,596.0
468,19.0,123.0,282.0,2056.0,319.0,1230.0,6672.0,619.0
469,21.0,128.0,292.0,2111.0,327.0,1267.0,6835.0,646.0
470,19.0,124.0,287.0,2083.0,315.0,1247.0,6773.0,637.0
471,19.0,123.0,288.0,2084.0,317.0,1244.0,6771.0,639.0
472,19.0,121.0,287.0,2024.0,307.0,1219.0,6649.0,631.0
473,19.0,115.0,284.0,1987.0,299.0,1190.0,6506.0,620.0
474,21.0,125.0,310.0,2133.0,321.0,1290.0,6849.0,673.0
475,20.0,124.0,308.0,2118.0,322.0,1287.0,6808.0,677.0
476,20.0,123.0,305.0,2108.0,320.0,1285.0,6756.0,675.0
477,20.0,122.0,305.0,2101.0,320.0,1285.0,6698.0,676.0
478,20.0,120.0,303.0,2083.0,322.0,1273.0,6618.0,668.0
479,23.0,121.0,304.0,2084.0,323.0,1278.0,6640.0,669.0
480,23.0,132.0,315.0,2173.0,335.0,1340.0,6732.0,708.0
481,25.0,131.0,311.0,2153.0,334.0,1330.0,6646.0,704.0
482,25.0,137.0,351.0,2313.0,367.0,1425.0,6981.0,777.0
483,25.0,134.0,347.0,2293.0,367.0,1405.0,6904.0,764.0
484,25.0,131.0,345.0,2258.0,360.0,1381.0,6811.0,756.0
485,25.0,127.0,340.0,2216.0,353.0,1349.0,6642.0,740.0
486,26.0,130.0,346.0,2272.0,362.0,1380.0,6730.0,753.0
487,26.0,132.0,349.0,2291.0,363.0,1395.0,6825.0,758.0
488,26.0,130.0,358.0,2323.0,366.0,1406.0,6867.0,772.0
489,24.0,128.0,358.0,2319.0,364.0,1400.0,6838.0,770.0
490,24.0,130.0,360.0,2355.0,367.0,1422.0,6935.0,772.0
491,24.0,125.0,358.0,2321.0,357.0,1400.0,6789.0,768.0
492,24.0,123.0,362.0,2373.0,360.0,1412.0,6831.0,775.0
493,25.0,123.0,363.0,2369.0,360.0,1412.0,6824.0,775.0
494,27.0,122.0,355.0,2322.0,353.0,1386.0,6701.0,759.0
495,27.0,130.0,373.0,2448.0,364.0,1463.0,6963.0,805.0
496,27.0,134.0,386.0,2492.0,374.0,1487.0,7050.0,832.0
497,27.0,133.0,382.0,2458.0,376.0,1473.0,6949.0,817.0
498,28.0,131.0,379.0,2465.0,379.0,1472.0,6985.0,825.0
499,27.0,130.0,362.0,2399.0,364.0,1409.0,6855.0,803.0
500,27.0,134.0,370.0,2466.0,372.0,1443.0,7003.0,824.0
501,27.0,134.0,369.0,2461.0,373.0,1441.0,7006.0,824.0
502,27.0,133.0,369.0,2464.0,374.0,1441.0,7010.0,823.0
503,27.0,127.0,350.0,2367.0,352.0,1361.0,6855.0,783.0
504,25.0,124.0,342.0,2305.0,343.0,1315.0,6713.0,768.0
505,27.0,125.0,346.0,2331.0,346.0,1336.0,6795.0,773.0
506,28.0,130.0,367.0,2445.0,363.0,1391.0,7033.0,811.0
507,29.0,120.0,359.0,2418.0,357.0,1370.0,6897.0,792.0
508,29.0,119.0,361.0,2396.0,352.0,1361.0,6857.0,787.0
509,29.0,116.0,350.0,2324.0,338.0,1314.0,6701.0,756.0
510,28.0,118.0,350.0,2328.0,338.0,1322.0,6748.0,754.0
511,30.0,120.0,361.0,2383.0,347.0,1353.0,6873.0,768.0
512,30.0,121.0,362.0,2391.0,349.0,1355.0,6899.0,770.0
513,31.0,123.0,369.0,2455.0,361.0,1394.0,7143.0,784.0
514,31.0,121.0,364.0,2409.0,354.0,1369.0,7027.0,773.0
515,31.0,121.0,365.0,2406.0,352.0,1368.0,7021.0,772.0
516,31.0,120.0,363.0,2381.0,348.0,1358.0,6947.0,771.0
517,30.0,119.0,359.0,2354.0,348.0,1345.0,6872.0,762.0
518,30.0,121.0,364.0,2374.0,348.0,1360.0,6910.0,766.0
519,30.0,127.0,368.0,2436.0,360.0,1402.0,7108.0,774.0
520,30.0,127.0,368.0,2437.0,360.0,1404.0,7135.0,776.0
521,30.0,128.0,366.0,2431.0,360.0,1404.0,7087.0,774.0
522,30.0,127.0,366.0,2406.0,359.0,1393.0,7033.0,772.0
523,30.0,131.0,368.0,2439.0,362.0,1409.0,7105.0,777.0
524,32.0,131.0,369.0,2448.0,364.0,1416.0,7152.0,778.0
525,32.0,138.0,375.0,2519.0,380.0,1476.0,7359.0,790.0
526,32.0,139.0,374.0,2533.0,380.0,1486.0,7414.0,790.0
527,32.0,139.0,366.0,2482.0,371.0,1462.0,7278.0,761.0
528,32.0,139.0,366.0,2485.0,372.0,1467.0,7299.0,761.0
529,32.0,137.0,366.0,2477.0,371.0,1461.0,7226.0,761.0
530,32.0,137.0,366.0,2486.0,371.0,1461.0,7298.0,762.0
531,32.0,139.0,368.0,2511.0,374.0,1474.0,7368.0,765.0
532,32.0,140.0,368.0,2512.0,370.0,1476.0,7319.0,760.0
533,32.0,144.0,380.0,2563.0,372.0,1488.0,7354.0,769.0
534,33.0,143.0,386.0,2594.0,377.0,1508.0,7433.0,777.0
535,33.0,143.0,386.0,2597.0,376.0,1505.0,7428.0,778.0
536,33.0,144.0,386.0,2595.0,376.0,1503.0,7430.0,777.0
537,33.0,144.0,385.0,2590.0,375.0,1502.0,7416.0,773.0
538,33.0,145.0,384.0,2579.0,377.0,1501.0,7410.0,770.0
539,33.0,148.0,392.0,2615.0,383.0,1525.0,7499.0,789.0
540,33.0,148.0,392.0,2613.0,383.0,1522.0,7460.0,789.0
541,32.0,142.0,376.0,2501.0,359.0,1452.0,7200.0,732.0
542,32.0,143.0,370.0,2476.0,361.0,1445.0,7135.0,717.0
543,29.0,136.0,357.0,2401.0,350.0,1399.0,6918.0,688.0
544,30.0,139.0,362.0,2441.0,357.0,1427.0,7045.0,698.0
545,30.0,139.0,364.0,2447.0,356.0,1435.0,7080.0,700.0
546,30.0,132.0,368.0,2394.0,344.0,1397.0,6914.0,687.0
547,30.0,131.0,361.0,2337.0,341.0,1362.0,6728.0,674.0
548,30.0,133.0,369.0,2371.0,345.0,1378.0,6847.0,684.0
549,30.0,133.0,369.0,2385.0,346.0,1384.0,6918.0,686.0
550,30.0,134.0,369.0,2406.0,347.0,1397.0,7010.0,693.0
551,30.0,138.0,374.0,2441.0,352.0,1416.0,7093.0,700.0
552,30.0,138.0,374.0,2446.0,352.0,1414.0,7111.0,700.0
553,27.0,122.0,363.0,2332.0,331.0,1347.0,6904.0,659.0
554,28.0,123.0,363.0,2327.0,331.0,1350.0,6908.0,652.0
555,25.0,128.0,334.0,2292.0,311.0,1346.0,6852.0,616.0
556,25.0,128.0,335.0,2289.0,310.0,1342.0,6847.0,614.0
557,25.0,129.0,335.0,2310.0,313.0,1352.0,6933.0,614.0
558,25.0,129.0,336.0,2315.0,314.0,1353.0,6947.0,613.0
559,26.0,129.0,339.0,2350.0,320.0,1385.0,7046.0,622.0
560,25.0,126.0,332.0,2285.0,310.0,1348.0,6925.0,604.0
561,26.0,128.0,343.0,2325.0,320.0,1371.0,6989.0,615.0
562,26.0,126.0,328.0,2236.0,314.0,1330.0,6814.0,588.0
563,27.0,126.0,330.0,2249.0,317.0,1342.0,6873.0,594.0
564,27.0,124.0,328.0,2222.0,315.0,1329.0,6820.0,593.0
565,26.0,124.0,326.0,2201.0,315.0,1316.0,6783.0,585.0
566,26.0,124.0,319.0,2125.0,310.0,1296.0,6647.0,572.0
567,25.0,123.0,318.0,2114.0,309.0,1289.0,6606.0,571.0
568,23.0,123.0,300.0,2046.0,299.0,1256.0,6544.0,541.0
569,23.0,121.0,299.0,2025.0,299.0,1245.0,6517.0,530.0
570,23.0,115.0,282.0,1974.0,290.0,1218.0,6508.0,501.0
571,24.0,126.0,285.0,2079.0,298.0,1270.0,6643.0,523.0
572,21.0,123.0,276.0,2029.0,294.0,1244.0,6518.0,507.0
573,21.0,124.0,277.0,2067.0,296.0,1254.0,6621.0,512.0
574,21.0,123.0,275.0,2028.0,290.0,1246.0,6565.0,496.0
575,21.0,123.0,275.0,2029.0,288.0,1248.0,6566.0,495.0
576,22.0,127.0,292.0,2138.0,315.0,1344.0,6804.0,534.0
577,23.0,131.0,294.0,2159.0,318.0,1372.0,6869.0,535.0
578,24.0,132.0,294.0,2163.0,319.0,1374.0,6932.0,532.0
579,22.0,127.0,277.0,2076.0,301.0,1313.0,6722.0,506.0
580,21.0,121.0,263.0,2012.0,290.0,1270.0,6590.0,482.0
581,22.0,120.0,263.0,2030.0,290.0,1279.0,6651.0,486.0
582,22.0,120.0,261.0,2020.0,289.0,1272.0,6616.0,484.0
583,22.0,122.0,268.0,2071.0,297.0,1302.0,6729.0,498.0
584,22.0,124.0,278.0,2130.0,303.0,1350.0,6860.0,514.0
585,20.0,123.0,269.0,2090.0,297.0,1332.0,6770.0,511.0
586,20.0,121.0,264.0,2075.0,294.0,1325.0,6739.0,510.0
587,20.0,119.0,261.0,2038.0,288.0,1305.0,6614.0,503.0
588,20.0,119.0,261.0,2039.0,287.0,1313.0,6652.0,505.0
589,20.0,125.0,275.0,2112.0,308.0,1385.0,6823.0,533.0
590,20.0,126.0,275.0,2122.0,308.0,1391.0,6861.0,535.0
591,21.0,126.0,274.0,2146.0,312.0,1397.0,6987.0,543.0
592,21.0,126.0,272.0,2116.0,305.0,1376.0,6864.0,537.0
593,21.0,119.0,267.0,2073.0,297.0,1343.0,6725.0,533.0
594,21.0,119.0,267.0,2075.0,296.0,1340.0,6712.0,531.0
595,21.0,120.0,268.0,2080.0,296.0,1341.0,6740.0,532.0
596,21.0,120.0,268.0,2100.0,297.0,1346.0,6814.0,532.0
597,21.0,119.0,266.0,2067.0,296.0,1324.0,6733.0,527.0
598,19.0,112.0,260.0,2013.0,275.0,1259.0,6581.0,515.0
599,19.0,112.0,269.0,2070.0,280.0,1299.0,6669.0,533.0
600,19.0,111.0,268.0,2048.0,278.0,1289.0,6576.0,532.0
601,19.0,111.0,269.0,2051.0,277.0,1288.0,6583.0,533.0
602,19.0,112.0,274.0,2093.0,280.0,1308.0,6684.0,549.0
603,19.0,112.0,275.0,2092.0,279.0,1307.0,6694.0,549.0
604,19.0,110.0,275.0,2084.0,279.0,1304.0,6646.0,547.0
605,19.0,106.0,266.0,2003.0,265.0,1248.0,6405.0,531.0
606,19.0,106.0,266.0,2002.0,265.0,1246.0,6395.0,529.0
607,20.0,120.0,279.0,2061.0,287.0,1317.0,6528.0,580.0
608,19.0,120.0,276.0,2045.0,282.0,1310.0,6526.0,576.0
609,20.0,122.0,286.0,2115.0,291.0,1345.0,6673.0,590.0
610,20.0,123.0,286.0,2114.0,291.0,1346.0,6649.0,590.0
611,20.0,123.0,286.0,2116.0,291.0,1345.0,6631.0,591.0
612,20.0,124.0,287.0,2145.0,292.0,1364.0,6790.0,596.0
613,20.0,124.0,282.0,2120.0,290.0,1348.0,6717.0,586.0
614,20.0,125.0,284.0,2136.0,292.0,1358.0,6793.0,591.0
615,20.0,125.0,286.0,2150.0,292.0,1364.0,6850.0,596.0
616,19.0,118.0,277.0,2095.0,276.0,1319.0,6783.0,577.0
617,20.0,121.0,288.0,2150.0,282.0,1349.0,6926.0,596.0
618,19.0,120.0,278.0,2087.0,276.0,1312.0,6702.0,576.0
619,25.0,134.0,306.0,2237.0,306.0,1412.0,6898.0,637.0
620,25.0,131.0,285.0,2180.0,300.0,1374.0,6771.0,613.0
621,25.0,129.0,285.0,2160.0,298.0,1362.0,6690.0,609.0
622,26.0,129.0,287.0,2178.0,301.0,1373.0,6863.0,611.0
623,26.0,130.0,289.0,2174.0,301.0,1375.0,6830.0,609.0
624,26.0,132.0,296.0,2216.0,308.0,1407.0,6885.0,622.0
625,26.0,129.0,291.0,2185.0,308.0,1394.0,6830.0,613.0
626,25.0,125.0,284.0,2152.0,302.0,1375.0,6693.0,608.0
627,25.0,125.0,278.0,2127.0,298.0,1361.0,6602.0,601.0
628,23.0,110.0,264.0,2011.0,277.0,1279.0,6395.0,564.0
629,24.0,110.0,269.0,2044.0,280.0,1293.0,6471.0,569.0
630,24.0,112.0,278.0,2093.0,282.0,1315.0,6572.0,576.0
631,25.0,113.0,286.0,2124.0,284.0,1338.0,6572.0,595.0
632,25.0,111.0,277.0,2077.0,279.0,1313.0,6474.0,586.0
633,24.0,110.0,276.0,2058.0,276.0,1303.0,6386.0,581.0
634,24.0,110.0,276.0,2059.0,276.0,1299.0,6446.0,585.0
635,22.0,101.0,258.0,1954.0,266.0,1236.0,6313.0,557.0
636,22.0,101.0,257.0,1956.0,264.0,1235.0,6324.0,557.0
637,21.0,101.0,255.0,1942.0,261.0,1223.0,6264.0,551.0
638,21.0,100.0,254.0,1932.0,258.0,1211.0,6198.0,550.0
639,22.0,100.0,261.0,1966.0,263.0,1225.0,6175.0,560.0
640,22.0,97.0,254.0,1929.0,257.0,1192.0,6063.0,548.0
641,24.0,102.0,285.0,2058.0,275.0,1263.0,6236.0,599.0
642,25.0,102.0,285.0,2056.0,273.0,1261.0,6217.0,599.0
643,25.0,101.0,286.0,2071.0,274.0,1259.0,6267.0,600.0
644,24.0,103.0,284.0,2056.0,274.0,1253.0,6228.0,594.0
645,24.0,102.0,284.0,2053.0,276.0,1247.0,6220.0,594.0
646,24.0,102.0,284.0,2054.0,276.0,1247.0,6224.0,593.0
647,24.0,101.0,283.0,2023.0,274.0,1237.0,6148.0,589.0
648,24.0,100.0,279.0,1996.0,273.0,1215.0,6071.0,584.0
649,27.0,100.0,291.0,2066.0,282.0,1256.0,6180.0,600.0
650,25.0,93.0,269.0,1925.0,250.0,1153.0,5922.0,566.0
651,24.0,92.0,267.0,1905.0,250.0,1140.0,5900.0,565.0
652,22.0,90.0,262.0,1856.0,247.0,1114.0,5718.0,554.0
653,22.0,90.0,262.0,1849.0,247.0,1107.0,5679.0,553.0
654,22.0,92.0,262.0,1850.0,247.0,1107.0,5652.0,551.0
655,22.0,92.0,262.0,1848.0,248.0,1106.0,5619.0,553.0
656,23.0,97.0,269.0,1918.0,261.0,1147.0,5854.0,566.0
657,24.0,107.0,277.0,1948.0,277.0,1178.0,5935.0,573.0
658,24.0,106.0,273.0,1913.0,269.0,1153.0,5818.0,558.0
659,24.0,105.0,273.0,1901.0,266.0,1143.0,5762.0,552.0
660,24.0,105.0,274.0,1906.0,266.0,1146.0,5791.0,552.0
661,24.0,105.0,274.0,1906.0,266.0,1145.0,5791.0,552.0
662,24.0,104.0,264.0,1866.0,255.0,1095.0,5768.0,531.0
663,25.0,104.0,263.0,1870.0,255.0,1094.0,5783.0,532.0
664,26.0,108.0,274.0,1917.0,259.0,1116.0,5888.0,554.0
665,25.0,109.0,285.0,1950.0,264.0,1152.0,5897.0,568.0
666,25.0,108.0,283.0,1943.0,264.0,1149.0,5878.0,568.0
667,27.0,110.0,295.0,1995.0,269.0,1176.0,6018.0,592.0
668,27.0,110.0,295.0,1986.0,269.0,1179.0,6022.0,593.0
669,27.0,112.0,297.0,2008.0,274.0,1197.0,6127.0,603.0
670,28.0,112.0,301.0,2012.0,274.0,1205.0,6151.0,604.0
671,29.0,118.0,304.0,2066.0,285.0,1257.0,6219.0,633.0
672,29.0,116.0,302.0,2067.0,283.0,1256.0,6208.0,633.0
673,29.0,110.0,293.0,1991.0,275.0,1204.0,6058.0,610.0
674,29.0,111.0,294.0,1991.0,275.0,1201.0,6035.0,607.0
675,29.0,111.0,296.0,1991.0,276.0,1200.0,6009.0,607.0
676,28.0,106.0,294.0,1938.0,267.0,1180.0,5894.0,589.0
677,28.0,106.0,293.0,1944.0,272.0,1184.0,5895.0,590.0
678,28.0,107.0,297.0,1981.0,276.0,1208.0,5948.0,598.0
679,28.0,107.0,310.0,2043.0,292.0,1237.0,6104.0,620.0
680,28.0,98.0,292.0,1936.0,269.0,1155.0,5877.0,572.0
681,26.0,95.0,283.0,1862.0,263.0,1123.0,5671.0,557.0
682,26.0,95.0,281.0,1844.0,261.0,1109.0,5600.0,552.0
683,25.0,95.0,280.0,1844.0,261.0,1109.0,5179.0,552.0
684,25.0,89.0,266.0,1734.0,250.0,1052.0,5190.0,520.0
685,25.0,89.0,266.0,1734.0,250.0,1052.0,5191.0,520.0
686,25.0,89.0,266.0,1742.0,251.0,1055.0,5553.0,521.0
687,26.0,92.0,273.0,1777.0,254.0,1072.0,5648.0,528.0
688,26.0,92.0,280.0,1834.0,263.0,1100.0,5764.0,542.0
689,26.0,92.0,281.0,1837.0,263.0,1102.0,5741.0,544.0
690,26.0,92.0,281.0,1834.0,263.0,1101.0,5687.0,544.0
691,25.0,80.0,248.0,1645.0,232.0,985.0,5337.0,477.0
692,25.0,81.0,245.0,1639.0,230.0,976.0,5323.0,475.0
693,19.0,84.0,260.0,1693.0,234.0,1001.0,5438.0,488.0
694,19.0,84.0,261.0,1702.0,235.0,1004.0,5494.0,490.0
695,19.0,84.0,262.0,1701.0,235.0,1008.0,5448.0,490.0
696,18.0,82.0,258.0,1679.0,232.0,998.0,5347.0,485.0
697,19.0,81.0,257.0,1680.0,232.0,997.0,5350.0,489.0
698,19.0,83.0,251.0,1633.0,227.0,968.0,5276.0,477.0
699,20.0,85.0,260.0,1665.0,228.0,993.0,5389.0,487.0
700,20.0,84.0,260.0,1660.0,228.0,992.0,5366.0,486.0
701,20.0,84.0,260.0,1653.0,227.0,991.0,5334.0,484.0
702,20.0,84.0,252.0,1596.0,221.0,963.0,5171.0,472.0
703,19.0,82.0,242.0,1560.0,218.0,947.0,5082.0,466.0
704,19.0,84.0,244.0,1577.0,222.0,956.0,5149.0,476.0
705,18.0,84.0,244.0,1597.0,223.0,962.0,5272.0,473.0
706,18.0,84.0,244.0,1598.0,223.0,961.0,5292.0,473.0
707,18.0,83.0,244.0,1586.0,221.0,955.0,5248.0,472.0
708,18.0,83.0,243.0,1568.0,219.0,947.0,5179.0,466.0
709,18.0,86.0,255.0,1646.0,227.0,987.0,5389.0,482.0
710,18.0,87.0,256.0,1667.0,228.0,1003.0,5496.0,485.0
711,19.0,92.0,264.0,1728.0,241.0,1050.0,5631.0,510.0
712,19.0,92.0,261.0,1713.0,241.0,1045.0,5634.0,506.0
713,16.0,89.0,231.0,1559.0,222.0,961.0,5554.0,457.0
714,17.0,91.0,237.0,1588.0,225.0,985.0,5616.0,463.0
715,18.0,91.0,242.0,1626.0,230.0,1003.0,5595.0,472.0
716,19.0,91.0,245.0,1635.0,232.0,1007.0,5754.0,475.0
717,19.0,92.0,247.0,1648.0,232.0,1022.0,5784.0,476.0
718,19.0,90.0,245.0,1632.0,229.0,1007.0,5730.0,470.0
719,19.0,89.0,245.0,1624.0,226.0,1003.0,5672.0,467.0
720,19.0,92.0,250.0,1656.0,230.0,1027.0,5776.0,476.0
721,20.0,96.0,264.0,1732.0,244.0,1076.0,5947.0,507.0
722,22.0,106.0,290.0,1833.0,262.0,1147.0,6200.0,544.0
723,19.0,109.0,290.0,1820.0,262.0,1146.0,6217.0,549.0
724,19.0,107.0,287.0,1780.0,258.0,1116.0,6068.0,532.0
725,19.0,107.0,289.0,1775.0,256.0,1113.0,5998.0,531.0
726,20.0,107.0,290.0,1775.0,255.0,1109.0,5979.0,530.0
727,20.0,107.0,290.0,1786.0,255.0,1110.0,6013.0,533.0
728,20.0,114.0,308.0,1865.0,268.0,1169.0,6171.0,558.0
729,20.0,111.0,301.0,1800.0,255.0,1125.0,5956.0,547.0
730,20.0,109.0,295.0,1753.0,248.0,1090.0,5821.0,539.0
731,19.0,90.0,270.0,1645.0,220.0,1012.0,5595.0,508.0
732,19.0,91.0,273.0,1672.0,221.0,1025.0,5664.0,515.0
733,19.0,91.0,270.0,1670.0,221.0,1024.0,5650.0,516.0
734,19.0,93.0,271.0,1692.0,223.0,1037.0,5760.0,521.0
735,19.0,92.0,273.0,1732.0,227.0,1058.0,5852.0,526.0
736,20.0,92.0,260.0,1747.0,230.0,1067.0,5825.0,521.0
737,19.0,86.0,242.0,1661.0,214.0,1004.0,5633.0,491.0
738,18.0,86.0,242.0,1663.0,214.0,1004.0,5632.0,490.0
739,18.0,86.0,241.0,1664.0,214.0,1007.0,5642.0,488.0
740,18.0,87.0,243.0,1669.0,214.0,1009.0,5682.0,488.0
741,17.0,88.0,239.0,1697.0,215.0,1033.0,5735.0,490.0
742,17.0,88.0,239.0,1695.0,215.0,1031.0,5719.0,489.0
743,19.0,86.0,236.0,1670.0,213.0,1016.0,5570.0,480.0
744,18.0,85.0,233.0,1639.0,210.0,999.0,5433.0,474.0
745,16.0,77.0,223.0,1548.0,195.0,932.0,5226.0,435.0
746,16.0,79.0,233.0,1582.0,201.0,967.0,5336.0,448.0
747,16.0,78.0,234.0,1593.0,201.0,972.0,5379.0,452.0
748,16.0,78.0,235.0,1593.0,201.0,972.0,5379.0,452.0
749,16.0,79.0,247.0,1667.0,212.0,1003.0,5514.0,473.0
750,16.0,78.0,243.0,1655.0,209.0,987.0,5452.0,471.0
751,16.0,82.0,248.0,1675.0,205.0,993.0,5527.0,474.0
752,16.0,81.0,245.0,1638.0,201.0,968.0,5439.0,465.0
753,16.0,79.0,237.0,1588.0,190.0,940.0,5312.0,446.0
754,16.0,79.0,237.0,1586.0,190.0,937.0,5255.0,446.0
755,16.0,79.0,233.0,1568.0,188.0,920.0,5183.0,437.0
756,16.0,79.0,232.0,1568.0,188.0,919.0,5176.0,437.0
757,16.0,82.0,241.0,1613.0,194.0,949.0,5302.0,454.0
758,16.0,82.0,242.0,1632.0,199.0,957.0,5409.0,461.0
759,16.0,82.0,243.0,1625.0,198.0,954.0,5435.0,459.0
760,16.0,83.0,242.0,1621.0,197.0,953.0,5356.0,457.0
761,15.0,82.0,238.0,1597.0,195.0,941.0,5320.0,452.0
762,15.0,81.0,237.0,1598.0,193.0,938.0,5344.0,452.0
763,15.0,81.0,236.0,1604.0,193.0,937.0,5359.0,451.0
764,15.0,82.0,237.0,1609.0,194.0,939.0,5390.0,453.0
765,15.0,82.0,236.0,1607.0,194.0,939.0,5373.0,452.0
