,E6qgW7,jQNpYD,dgZP3L,FAvEvi,QPbjvy,zhrVRY
519,754.0,3116.0,156.0,28.0,345.0,82.0
520,762.0,3139.0,158.0,28.0,346.0,82.0
521,764.0,3160.0,159.0,28.0,349.0,84.0
522,762.0,3148.0,159.0,28.0,347.0,84.0
523,766.0,3160.0,159.0,28.0,350.0,84.0
524,773.0,3215.0,160.0,28.0,355.0,86.0
525,778.0,3242.0,162.0,28.0,356.0,85.0
526,781.0,3249.0,161.0,28.0,357.0,87.0
527,779.0,3239.0,161.0,28.0,355.0,87.0
528,801.0,3336.0,165.0,28.0,361.0,91.0
529,802.0,3340.0,165.0,28.0,362.0,91.0
530,791.0,3290.0,161.0,27.0,360.0,91.0
531,828.0,3475.0,168.0,31.0,375.0,98.0
532,833.0,3496.0,169.0,31.0,374.0,97.0
533,819.0,3437.0,163.0,31.0,360.0,93.0
534,813.0,3404.0,162.0,31.0,361.0,93.0
535,812.0,3393.0,162.0,31.0,360.0,93.0
536,824.0,3452.0,163.0,32.0,366.0,94.0
537,774.0,3304.0,145.0,30.0,333.0,82.0
538,779.0,3358.0,148.0,30.0,338.0,83.0
539,793.0,3432.0,149.0,29.0,341.0,86.0
540,772.0,3323.0,146.0,27.0,332.0,83.0
541,753.0,3292.0,144.0,27.0,328.0,83.0
542,748.0,3242.0,143.0,27.0,320.0,82.0
543,748.0,3206.0,140.0,27.0,317.0,82.0
544,748.0,3214.0,140.0,27.0,317.0,82.0
545,743.0,3175.0,137.0,27.0,311.0,81.0
546,737.0,3148.0,136.0,27.0,310.0,81.0
547,733.0,3111.0,135.0,26.0,303.0,79.0
548,725.0,3059.0,133.0,26.0,300.0,77.0
549,726.0,3068.0,133.0,26.0,299.0,77.0
550,728.0,3091.0,133.0,26.0,300.0,77.0
551,725.0,3066.0,135.0,26.0,300.0,77.0
552,754.0,3206.0,142.0,27.0,315.0,83.0
553,754.0,3188.0,142.0,27.0,313.0,84.0
554,760.0,3207.0,142.0,27.0,315.0,84.0
555,760.0,3205.0,142.0,27.0,316.0,84.0
556,737.0,3116.0,139.0,25.0,309.0,82.0
557,742.0,3150.0,140.0,25.0,313.0,83.0
558,753.0,3204.0,142.0,25.0,321.0,85.0
559,760.0,3271.0,141.0,27.0,323.0,88.0
560,762.0,3293.0,142.0,27.0,324.0,88.0
561,739.0,3227.0,134.0,26.0,311.0,85.0
562,747.0,3254.0,136.0,27.0,311.0,85.0
563,750.0,3281.0,136.0,27.0,315.0,85.0
564,784.0,3368.0,142.0,30.0,329.0,91.0
565,787.0,3414.0,144.0,30.0,334.0,93.0
566,747.0,3272.0,141.0,29.0,323.0,90.0
567,723.0,3193.0,135.0,28.0,311.0,89.0
568,700.0,3104.0,133.0,27.0,301.0,89.0
569,692.0,3067.0,132.0,27.0,297.0,89.0
570,715.0,3181.0,133.0,30.0,320.0,95.0
571,710.0,3151.0,132.0,30.0,317.0,94.0
572,684.0,3069.0,127.0,30.0,312.0,92.0
573,615.0,2892.0,110.0,26.0,274.0,80.0
574,600.0,2834.0,105.0,26.0,264.0,79.0
575,623.0,2911.0,107.0,26.0,267.0,80.0
576,622.0,2906.0,107.0,26.0,267.0,80.0
577,623.0,2911.0,107.0,26.0,267.0,80.0
578,621.0,2913.0,108.0,26.0,267.0,80.0
579,571.0,2746.0,95.0,21.0,228.0,70.0
580,600.0,2840.0,98.0,22.0,233.0,72.0
581,599.0,2836.0,97.0,22.0,231.0,72.0
582,595.0,2813.0,96.0,22.0,231.0,72.0
583,610.0,2891.0,96.0,22.0,230.0,73.0
584,601.0,2864.0,89.0,22.0,228.0,74.0
585,603.0,2870.0,90.0,23.0,228.0,74.0
586,596.0,2845.0,87.0,23.0,229.0,74.0
587,586.0,2820.0,86.0,22.0,225.0,73.0
588,582.0,2794.0,85.0,21.0,225.0,74.0
589,562.0,2720.0,77.0,21.0,217.0,73.0
590,576.0,2782.0,80.0,21.0,221.0,74.0
591,573.0,2770.0,79.0,21.0,220.0,74.0
592,569.0,2752.0,78.0,21.0,217.0,74.0
593,536.0,2658.0,72.0,21.0,204.0,70.0
594,541.0,2680.0,70.0,21.0,204.0,71.0
595,542.0,2667.0,69.0,21.0,202.0,70.0
596,565.0,2764.0,73.0,21.0,210.0,73.0
597,564.0,2765.0,73.0,21.0,209.0,73.0
598,556.0,2716.0,72.0,21.0,203.0,71.0
599,565.0,2745.0,75.0,21.0,208.0,73.0
600,566.0,2747.0,74.0,21.0,205.0,72.0
601,580.0,2818.0,75.0,21.0,210.0,73.0
602,568.0,2754.0,73.0,21.0,202.0,69.0
603,594.0,2837.0,79.0,22.0,207.0,74.0
604,595.0,2849.0,79.0,22.0,207.0,74.0
605,561.0,2676.0,71.0,17.0,188.0,66.0
606,560.0,2695.0,75.0,20.0,188.0,66.0
607,554.0,2679.0,76.0,20.0,188.0,65.0
608,556.0,2692.0,76.0,20.0,189.0,66.0
609,557.0,2697.0,76.0,21.0,189.0,66.0
610,542.0,2641.0,75.0,20.0,180.0,65.0
611,542.0,2648.0,75.0,20.0,181.0,65.0
612,514.0,2500.0,69.0,20.0,173.0,62.0
613,514.0,2509.0,70.0,21.0,172.0,63.0
614,524.0,2572.0,72.0,21.0,176.0,64.0
615,518.0,2529.0,72.0,21.0,171.0,63.0
616,511.0,2492.0,72.0,21.0,170.0,61.0
617,523.0,2574.0,74.0,22.0,177.0,65.0
618,521.0,2579.0,74.0,22.0,176.0,65.0
619,520.0,2593.0,74.0,22.0,177.0,66.0
620,513.0,2556.0,73.0,22.0,177.0,66.0
621,513.0,2568.0,73.0,22.0,178.0,66.0
622,511.0,2539.0,74.0,22.0,177.0,66.0
623,524.0,2597.0,76.0,22.0,182.0,66.0
624,549.0,2695.0,81.0,23.0,189.0,69.0
625,547.0,2647.0,77.0,23.0,186.0,65.0
626,533.0,2591.0,74.0,22.0,175.0,61.0
627,532.0,2603.0,74.0,22.0,176.0,61.0
628,541.0,2620.0,74.0,22.0,176.0,61.0
629,543.0,2668.0,75.0,23.0,177.0,62.0
630,543.0,2672.0,75.0,23.0,176.0,62.0
631,525.0,2540.0,72.0,20.0,163.0,59.0
632,516.0,2488.0,72.0,20.0,159.0,57.0
633,511.0,2499.0,71.0,20.0,159.0,57.0
634,509.0,2494.0,70.0,21.0,162.0,58.0
635,503.0,2473.0,70.0,21.0,161.0,58.0
636,503.0,2488.0,69.0,21.0,161.0,58.0
637,463.0,2346.0,64.0,17.0,144.0,51.0
638,458.0,2305.0,63.0,17.0,137.0,49.0
639,459.0,2307.0,63.0,17.0,137.0,49.0
640,459.0,2307.0,63.0,17.0,138.0,49.0
641,465.0,2344.0,64.0,17.0,138.0,50.0
642,461.0,2344.0,64.0,17.0,137.0,50.0
643,460.0,2355.0,64.0,16.0,137.0,51.0
644,446.0,2266.0,63.0,14.0,118.0,45.0
645,446.0,2271.0,63.0,14.0,118.0,45.0
646,447.0,2269.0,64.0,14.0,117.0,45.0
647,447.0,2286.0,64.0,14.0,119.0,46.0
648,446.0,2283.0,64.0,14.0,119.0,46.0
649,435.0,2277.0,62.0,14.0,119.0,47.0
650,435.0,2280.0,62.0,14.0,119.0,47.0
651,432.0,2271.0,62.0,14.0,119.0,47.0
652,448.0,2345.0,64.0,14.0,126.0,49.0
653,450.0,2349.0,64.0,14.0,126.0,48.0
654,424.0,2270.0,61.0,13.0,123.0,47.0
655,427.0,2310.0,61.0,13.0,125.0,48.0
656,422.0,2289.0,61.0,13.0,125.0,48.0
657,450.0,2375.0,66.0,15.0,137.0,55.0
658,431.0,2286.0,58.0,15.0,134.0,54.0
659,439.0,2337.0,58.0,14.0,138.0,57.0
660,440.0,2332.0,59.0,14.0,137.0,57.0
661,456.0,2394.0,62.0,15.0,142.0,57.0
662,479.0,2499.0,66.0,17.0,158.0,66.0
663,464.0,2453.0,66.0,17.0,155.0,63.0
664,472.0,2499.0,68.0,18.0,162.0,64.0
665,487.0,2587.0,71.0,18.0,170.0,69.0
666,491.0,2614.0,72.0,18.0,170.0,70.0
667,499.0,2663.0,73.0,18.0,176.0,70.0
668,488.0,2625.0,73.0,18.0,175.0,69.0
669,488.0,2637.0,73.0,18.0,175.0,69.0
670,472.0,2569.0,72.0,18.0,168.0,66.0
671,470.0,2567.0,72.0,18.0,168.0,66.0
672,481.0,2614.0,75.0,17.0,172.0,66.0
673,451.0,2474.0,66.0,16.0,160.0,62.0
674,443.0,2445.0,66.0,16.0,159.0,61.0
675,443.0,2448.0,66.0,17.0,158.0,61.0
676,441.0,2470.0,66.0,17.0,159.0,61.0
677,427.0,2430.0,60.0,17.0,157.0,56.0
678,425.0,2418.0,60.0,17.0,155.0,56.0
679,431.0,2470.0,60.0,17.0,160.0,58.0
680,427.0,2419.0,57.0,15.0,158.0,57.0
681,419.0,2396.0,56.0,15.0,154.0,56.0
682,416.0,2386.0,56.0,15.0,153.0,55.0
683,415.0,2369.0,56.0,14.0,153.0,55.0
684,423.0,2398.0,57.0,14.0,157.0,56.0
685,421.0,2388.0,57.0,14.0,157.0,56.0
686,420.0,2389.0,57.0,14.0,158.0,56.0
687,418.0,2375.0,57.0,13.0,158.0,54.0
688,399.0,2310.0,57.0,13.0,153.0,53.0
689,404.0,2357.0,58.0,13.0,156.0,54.0
690,405.0,2356.0,58.0,13.0,156.0,54.0
691,395.0,2297.0,57.0,12.0,152.0,50.0
692,395.0,2293.0,57.0,12.0,153.0,50.0
693,394.0,2280.0,57.0,12.0,153.0,50.0
694,395.0,2286.0,57.0,12.0,154.0,50.0
695,395.0,2271.0,57.0,12.0,153.0,50.0
696,398.0,2295.0,56.0,12.0,154.0,50.0
697,389.0,2191.0,53.0,12.0,147.0,50.0
698,363.0,2094.0,49.0,11.0,138.0,45.0
699,373.0,2109.0,47.0,11.0,141.0,45.0
700,360.0,2075.0,46.0,11.0,139.0,44.0
701,356.0,2052.0,47.0,12.0,139.0,44.0
702,355.0,2047.0,47.0,12.0,139.0,43.0
703,355.0,2015.0,46.0,11.0,139.0,44.0
704,355.0,2010.0,46.0,11.0,139.0,44.0
705,346.0,1971.0,45.0,11.0,137.0,44.0
706,352.0,1994.0,46.0,11.0,137.0,45.0
707,354.0,2033.0,49.0,11.0,139.0,46.0
708,350.0,2076.0,51.0,10.0,136.0,45.0
709,351.0,2082.0,51.0,10.0,137.0,45.0
710,347.0,2055.0,51.0,10.0,136.0,45.0
711,360.0,2143.0,50.0,10.0,141.0,46.0
712,360.0,2144.0,50.0,10.0,141.0,46.0
713,367.0,2195.0,50.0,11.0,146.0,47.0
714,375.0,2226.0,50.0,11.0,148.0,48.0
715,383.0,2237.0,49.0,12.0,151.0,52.0
716,381.0,2235.0,50.0,12.0,152.0,52.0
717,371.0,2169.0,50.0,12.0,149.0,51.0
718,377.0,2188.0,51.0,12.0,149.0,53.0
719,402.0,2268.0,53.0,12.0,155.0,53.0
720,400.0,2254.0,54.0,12.0,158.0,53.0
721,400.0,2267.0,57.0,12.0,161.0,54.0
722,397.0,2279.0,61.0,13.0,168.0,56.0
723,403.0,2296.0,61.0,13.0,169.0,57.0
724,396.0,2272.0,59.0,13.0,164.0,57.0
725,397.0,2296.0,59.0,13.0,166.0,58.0
726,398.0,2293.0,59.0,13.0,166.0,58.0
727,409.0,2382.0,62.0,14.0,178.0,61.0
728,409.0,2385.0,62.0,14.0,178.0,61.0
729,439.0,2504.0,69.0,19.0,184.0,64.0
730,439.0,2506.0,70.0,19.0,184.0,64.0
731,417.0,2421.0,65.0,16.0,172.0,57.0
732,436.0,2482.0,66.0,17.0,177.0,60.0
733,425.0,2442.0,64.0,17.0,175.0,58.0
734,406.0,2365.0,60.0,16.0,170.0,58.0
735,406.0,2372.0,61.0,16.0,170.0,58.0
736,372.0,2279.0,56.0,14.0,155.0,49.0
737,376.0,2314.0,58.0,14.0,159.0,51.0
738,349.0,2189.0,52.0,14.0,145.0,46.0
739,349.0,2171.0,52.0,14.0,145.0,45.0
740,349.0,2167.0,51.0,14.0,146.0,44.0
741,339.0,2131.0,50.0,14.0,138.0,44.0
742,371.0,2254.0,54.0,18.0,144.0,44.0
743,378.0,2268.0,54.0,18.0,146.0,46.0
744,375.0,2256.0,52.0,18.0,146.0,46.0
745,375.0,2249.0,52.0,18.0,145.0,46.0
746,362.0,2200.0,49.0,18.0,141.0,45.0
747,363.0,2212.0,49.0,18.0,142.0,45.0
748,363.0,2206.0,49.0,18.0,142.0,44.0
749,359.0,2183.0,49.0,17.0,141.0,44.0
750,359.0,2158.0,49.0,17.0,138.0,43.0
751,354.0,2124.0,49.0,17.0,137.0,43.0
752,354.0,2116.0,49.0,17.0,137.0,43.0
753,369.0,2159.0,50.0,18.0,140.0,45.0
754,369.0,2160.0,50.0,18.0,139.0,45.0
755,369.0,2156.0,50.0,19.0,139.0,45.0
756,372.0,2162.0,50.0,19.0,140.0,45.0
757,373.0,2162.0,50.0,19.0,140.0,45.0
758,369.0,2153.0,49.0,19.0,141.0,45.0
759,371.0,2168.0,49.0,19.0,141.0,46.0
760,383.0,2217.0,51.0,19.0,143.0,48.0
761,384.0,2214.0,51.0,19.0,143.0,48.0
762,384.0,2206.0,49.0,19.0,143.0,48.0
763,381.0,2159.0,48.0,19.0,141.0,47.0
764,381.0,2164.0,48.0,19.0,141.0,48.0
765,379.0,2153.0,48.0,19.0,138.0,48.0
766,375.0,2147.0,48.0,19.0,136.0,48.0
767,371.0,2121.0,48.0,19.0,136.0,47.0
768,369.0,2121.0,48.0,19.0,136.0,48.0
769,368.0,2119.0,48.0,19.0,136.0,48.0
770,365.0,2094.0,49.0,19.0,136.0,48.0
771,362.0,2111.0,49.0,19.0,137.0,48.0
772,359.0,2164.0,51.0,19.0,140.0,49.0
773,354.0,2132.0,51.0,19.0,140.0,49.0
774,351.0,2126.0,51.0,19.0,140.0,49.0
775,351.0,2112.0,50.0,19.0,140.0,49.0
776,351.0,2122.0,50.0,19.0,142.0,49.0
777,350.0,2116.0,50.0,20.0,141.0,48.0
778,368.0,2230.0,52.0,21.0,152.0,48.0
779,370.0,2246.0,51.0,21.0,153.0,47.0
780,361.0,2175.0,47.0,20.0,148.0,46.0
781,350.0,2072.0,43.0,20.0,145.0,46.0
782,352.0,2077.0,44.0,20.0,146.0,46.0
783,348.0,2084.0,44.0,20.0,147.0,44.0
784,388.0,2194.0,51.0,25.0,158.0,48.0
785,384.0,2150.0,51.0,25.0,156.0,48.0
786,394.0,2188.0,52.0,25.0,157.0,50.0
787,389.0,2136.0,52.0,24.0,156.0,49.0
788,389.0,2117.0,51.0,25.0,153.0,48.0
789,395.0,2129.0,55.0,25.0,158.0,48.0
790,408.0,2187.0,56.0,25.0,161.0,49.0
791,410.0,2190.0,56.0,25.0,160.0,49.0
792,406.0,2168.0,56.0,25.0,159.0,49.0
793,395.0,2159.0,55.0,25.0,157.0,53.0
794,416.0,2258.0,57.0,27.0,160.0,53.0
795,418.0,2238.0,56.0,27.0,158.0,51.0
796,419.0,2232.0,53.0,26.0,155.0,49.0
797,415.0,2218.0,53.0,26.0,154.0,48.0
798,403.0,2186.0,53.0,26.0,154.0,46.0
799,418.0,2221.0,54.0,26.0,165.0,50.0
800,422.0,2235.0,55.0,26.0,166.0,49.0
801,416.0,2180.0,54.0,25.0,157.0,47.0
802,405.0,2127.0,50.0,23.0,153.0,46.0
803,385.0,2048.0,46.0,20.0,151.0,45.0
804,386.0,2055.0,45.0,21.0,151.0,45.0
805,369.0,2009.0,44.0,21.0,149.0,44.0
806,388.0,2094.0,54.0,23.0,155.0,49.0
807,397.0,2161.0,55.0,23.0,161.0,50.0
808,414.0,2186.0,60.0,24.0,164.0,49.0
809,414.0,2174.0,60.0,24.0,163.0,49.0
810,411.0,2120.0,58.0,23.0,161.0,47.0
811,415.0,2151.0,57.0,23.0,166.0,47.0
812,421.0,2189.0,57.0,24.0,168.0,47.0
813,421.0,2180.0,57.0,24.0,167.0,47.0
814,420.0,2158.0,57.0,24.0,167.0,47.0
815,387.0,2051.0,53.0,19.0,159.0,47.0
816,385.0,2061.0,55.0,19.0,160.0,47.0
817,375.0,2037.0,55.0,19.0,158.0,44.0
818,407.0,2154.0,60.0,22.0,167.0,47.0
819,409.0,2168.0,60.0,22.0,167.0,47.0
820,403.0,2142.0,59.0,22.0,165.0,47.0
821,402.0,2128.0,59.0,22.0,162.0,46.0
822,405.0,2146.0,60.0,22.0,165.0,46.0
823,406.0,2157.0,60.0,22.0,165.0,46.0
824,413.0,2188.0,61.0,21.0,167.0,47.0
825,430.0,2261.0,65.0,21.0,180.0,50.0
826,447.0,2321.0,66.0,22.0,187.0,53.0
827,423.0,2228.0,65.0,20.0,174.0,48.0
828,423.0,2227.0,65.0,20.0,174.0,48.0
829,427.0,2265.0,66.0,21.0,174.0,48.0
830,426.0,2266.0,66.0,21.0,174.0,48.0
831,432.0,2320.0,68.0,22.0,178.0,52.0
832,440.0,2351.0,70.0,23.0,178.0,51.0
833,440.0,2330.0,70.0,23.0,176.0,50.0
834,443.0,2363.0,75.0,23.0,184.0,53.0
835,445.0,2377.0,78.0,23.0,185.0,54.0
836,446.0,2376.0,78.0,23.0,185.0,54.0
837,451.0,2408.0,81.0,23.0,185.0,55.0
838,454.0,2444.0,83.0,23.0,187.0,55.0
839,461.0,2500.0,85.0,23.0,189.0,56.0
840,460.0,2497.0,85.0,23.0,189.0,56.0
841,460.0,2497.0,85.0,22.0,189.0,55.0
842,465.0,2530.0,86.0,22.0,193.0,55.0
843,469.0,2561.0,86.0,22.0,194.0,56.0
844,476.0,2569.0,86.0,22.0,191.0,58.0
845,473.0,2543.0,85.0,22.0,191.0,58.0
846,469.0,2514.0,84.0,22.0,190.0,57.0
847,476.0,2545.0,84.0,22.0,190.0,57.0
848,481.0,2559.0,85.0,22.0,190.0,57.0
849,484.0,2587.0,85.0,22.0,192.0,59.0
850,480.0,2560.0,85.0,21.0,189.0,59.0
851,461.0,2478.0,83.0,20.0,182.0,58.0
852,456.0,2434.0,82.0,20.0,177.0,58.0
853,459.0,2446.0,82.0,20.0,177.0,59.0
854,475.0,2522.0,83.0,20.0,180.0,60.0
855,474.0,2510.0,83.0,20.0,176.0,60.0
856,467.0,2464.0,82.0,20.0,174.0,60.0
857,468.0,2470.0,83.0,20.0,172.0,60.0
858,463.0,2445.0,80.0,17.0,170.0,62.0
859,474.0,2486.0,80.0,18.0,172.0,63.0
860,470.0,2475.0,80.0,18.0,170.0,62.0
861,475.0,2491.0,81.0,18.0,172.0,62.0
862,459.0,2444.0,79.0,18.0,168.0,61.0
863,460.0,2419.0,75.0,18.0,164.0,60.0
864,461.0,2421.0,75.0,18.0,164.0,60.0
865,462.0,2430.0,75.0,18.0,163.0,60.0
866,467.0,2447.0,75.0,18.0,163.0,61.0
867,436.0,2301.0,73.0,16.0,150.0,57.0
868,436.0,2302.0,72.0,16.0,152.0,56.0
869,440.0,2343.0,75.0,16.0,157.0,59.0
870,432.0,2293.0,75.0,16.0,155.0,59.0
871,459.0,2452.0,82.0,16.0,169.0,62.0
872,457.0,2432.0,80.0,16.0,165.0,63.0
873,451.0,2393.0,79.0,16.0,160.0,59.0
874,449.0,2365.0,78.0,16.0,159.0,59.0
875,446.0,2325.0,76.0,16.0,159.0,59.0
876,462.0,2386.0,79.0,16.0,164.0,60.0
877,474.0,2438.0,82.0,16.0,169.0,60.0
878,476.0,2452.0,83.0,16.0,170.0,60.0
879,461.0,2375.0,74.0,14.0,163.0,56.0
880,448.0,2311.0,74.0,14.0,159.0,56.0
881,424.0,2232.0,69.0,13.0,144.0,55.0
882,424.0,2231.0,69.0,13.0,144.0,54.0
883,428.0,2255.0,69.0,14.0,146.0,54.0
884,426.0,2262.0,69.0,14.0,147.0,54.0
885,502.0,2392.0,81.0,15.0,163.0,61.0
886,497.0,2378.0,81.0,15.0,163.0,60.0
887,497.0,2379.0,81.0,15.0,163.0,60.0
888,502.0,2372.0,82.0,15.0,163.0,60.0
889,560.0,2486.0,87.0,17.0,187.0,67.0
890,560.0,2486.0,86.0,17.0,188.0,67.0
891,563.0,2486.0,86.0,17.0,188.0,67.0
892,543.0,2390.0,82.0,14.0,183.0,65.0
893,541.0,2383.0,82.0,14.0,183.0,65.0
894,571.0,2480.0,85.0,15.0,187.0,68.0
895,571.0,2504.0,85.0,15.0,187.0,67.0
896,597.0,2600.0,92.0,18.0,199.0,70.0
897,610.0,2643.0,94.0,19.0,203.0,70.0
898,591.0,2578.0,94.0,17.0,191.0,67.0
899,623.0,2666.0,96.0,19.0,203.0,72.0
900,624.0,2681.0,96.0,19.0,205.0,72.0
901,624.0,2685.0,96.0,19.0,205.0,72.0
902,626.0,2740.0,98.0,20.0,210.0,73.0
903,629.0,2773.0,104.0,19.0,217.0,77.0
904,646.0,2865.0,106.0,19.0,225.0,82.0
905,634.0,2793.0,104.0,18.0,220.0,78.0
906,623.0,2742.0,102.0,17.0,219.0,78.0
907,625.0,2747.0,102.0,17.0,219.0,78.0
908,618.0,2724.0,98.0,17.0,210.0,72.0
909,616.0,2717.0,97.0,17.0,210.0,71.0
910,619.0,2727.0,98.0,17.0,211.0,71.0
911,615.0,2709.0,95.0,17.0,212.0,70.0
912,617.0,2679.0,91.0,17.0,212.0,69.0
913,611.0,2644.0,89.0,16.0,210.0,67.0
914,610.0,2647.0,89.0,16.0,210.0,66.0
915,610.0,2652.0,89.0,16.0,209.0,66.0
916,614.0,2617.0,89.0,17.0,209.0,67.0
917,601.0,2589.0,89.0,17.0,208.0,65.0
918,609.0,2614.0,91.0,18.0,211.0,65.0
919,611.0,2635.0,91.0,18.0,211.0,65.0
920,631.0,2743.0,102.0,18.0,223.0,70.0
921,627.0,2731.0,102.0,18.0,222.0,70.0
922,633.0,2755.0,101.0,18.0,230.0,69.0
923,633.0,2748.0,101.0,18.0,230.0,67.0
924,635.0,2762.0,101.0,18.0,230.0,67.0
925,634.0,2762.0,101.0,18.0,229.0,67.0
926,632.0,2774.0,101.0,18.0,230.0,67.0
927,626.0,2751.0,101.0,18.0,229.0,66.0
928,618.0,2702.0,102.0,19.0,226.0,65.0
929,615.0,2695.0,102.0,19.0,226.0,65.0
930,615.0,2703.0,102.0,20.0,226.0,65.0
931,618.0,2712.0,101.0,20.0,227.0,65.0
932,599.0,2627.0,97.0,19.0,219.0,62.0
933,601.0,2595.0,97.0,18.0,218.0,63.0
934,621.0,2686.0,100.0,21.0,230.0,66.0
935,622.0,2676.0,99.0,22.0,232.0,66.0
936,614.0,2641.0,98.0,22.0,229.0,65.0
937,614.0,2640.0,98.0,22.0,229.0,65.0
938,612.0,2636.0,98.0,22.0,229.0,65.0
939,609.0,2607.0,98.0,22.0,229.0,64.0
940,607.0,2607.0,98.0,22.0,232.0,65.0
941,612.0,2674.0,100.0,22.0,235.0,67.0
942,613.0,2697.0,100.0,22.0,235.0,68.0
943,584.0,2559.0,93.0,22.0,220.0,60.0
944,576.0,2526.0,90.0,22.0,220.0,58.0
945,571.0,2511.0,90.0,22.0,220.0,58.0
946,570.0,2500.0,90.0,22.0,219.0,59.0
947,573.0,2537.0,92.0,22.0,223.0,59.0
948,578.0,2559.0,93.0,22.0,224.0,59.0
949,579.0,2600.0,93.0,22.0,225.0,60.0
950,562.0,2591.0,91.0,23.0,226.0,60.0
951,529.0,2515.0,88.0,22.0,216.0,58.0
952,538.0,2534.0,88.0,22.0,215.0,61.0
953,528.0,2502.0,88.0,21.0,213.0,61.0
954,528.0,2497.0,88.0,21.0,213.0,61.0
955,530.0,2505.0,88.0,21.0,215.0,62.0
956,530.0,2500.0,88.0,21.0,215.0,62.0
957,536.0,2516.0,89.0,20.0,217.0,65.0
958,534.0,2504.0,89.0,20.0,216.0,65.0
959,490.0,2368.0,79.0,19.0,199.0,60.0
960,495.0,2406.0,79.0,19.0,201.0,60.0
961,496.0,2402.0,79.0,19.0,201.0,60.0
962,494.0,2396.0,79.0,19.0,202.0,60.0
963,474.0,2383.0,80.0,18.0,188.0,56.0
964,474.0,2364.0,79.0,18.0,188.0,56.0
965,482.0,2413.0,80.0,18.0,192.0,58.0
966,482.0,2417.0,80.0,18.0,192.0,58.0
967,508.0,2533.0,84.0,20.0,201.0,63.0
968,489.0,2460.0,81.0,19.0,200.0,60.0
969,485.0,2437.0,81.0,19.0,201.0,60.0
970,475.0,2370.0,74.0,16.0,190.0,59.0
971,458.0,2311.0,72.0,15.0,186.0,58.0
972,456.0,2311.0,72.0,15.0,185.0,58.0
973,456.0,2277.0,71.0,14.0,179.0,56.0
974,453.0,2260.0,71.0,14.0,177.0,56.0
975,463.0,2275.0,73.0,16.0,180.0,56.0
976,456.0,2209.0,71.0,15.0,175.0,55.0
977,471.0,2217.0,66.0,16.0,174.0,52.0
978,469.0,2203.0,65.0,17.0,173.0,52.0
979,469.0,2207.0,65.0,17.0,173.0,51.0
980,470.0,2215.0,65.0,17.0,172.0,51.0
981,456.0,2170.0,62.0,17.0,165.0,51.0
982,443.0,2146.0,61.0,17.0,163.0,54.0
983,449.0,2188.0,62.0,17.0,165.0,54.0
984,448.0,2206.0,61.0,17.0,165.0,54.0
985,485.0,2338.0,69.0,20.0,189.0,61.0
986,477.0,2323.0,67.0,21.0,188.0,61.0
987,493.0,2387.0,69.0,22.0,193.0,63.0
988,503.0,2443.0,71.0,24.0,198.0,64.0
989,506.0,2467.0,71.0,24.0,199.0,66.0
990,508.0,2464.0,71.0,24.0,199.0,66.0
991,504.0,2462.0,70.0,24.0,200.0,66.0
992,497.0,2426.0,68.0,23.0,200.0,66.0
993,502.0,2426.0,68.0,23.0,202.0,64.0
994,472.0,2344.0,56.0,23.0,186.0,58.0
995,474.0,2378.0,60.0,23.0,187.0,58.0
996,460.0,2322.0,59.0,23.0,175.0,58.0
997,476.0,2352.0,62.0,23.0,176.0,61.0
998,476.0,2356.0,62.0,23.0,176.0,61.0
999,483.0,2404.0,64.0,23.0,177.0,63.0
1000,480.0,2380.0,63.0,22.0,175.0,63.0
1001,494.0,2420.0,65.0,22.0,180.0,64.0
1002,514.0,2493.0,66.0,23.0,186.0,66.0
1003,514.0,2493.0,66.0,23.0,186.0,66.0
1004,523.0,2531.0,68.0,24.0,188.0,68.0
1005,525.0,2545.0,68.0,24.0,190.0,68.0
1006,534.0,2619.0,70.0,24.0,192.0,70.0
1007,529.0,2613.0,70.0,22.0,187.0,69.0
1008,527.0,2604.0,70.0,22.0,184.0,68.0
1009,531.0,2614.0,70.0,22.0,182.0,69.0
1010,537.0,2629.0,75.0,22.0,183.0,69.0
1011,540.0,2638.0,76.0,22.0,183.0,69.0
1012,551.0,2727.0,76.0,22.0,188.0,70.0
1013,554.0,2741.0,76.0,22.0,189.0,70.0
1014,555.0,2758.0,76.0,22.0,186.0,69.0
1015,564.0,2762.0,74.0,22.0,186.0,69.0
1016,556.0,2737.0,75.0,22.0,184.0,69.0
1017,583.0,2812.0,78.0,23.0,192.0,73.0
1018,580.0,2803.0,78.0,23.0,189.0,73.0
1019,576.0,2785.0,78.0,23.0,188.0,72.0
1020,575.0,2788.0,78.0,23.0,188.0,72.0
1021,564.0,2740.0,76.0,23.0,181.0,71.0
1022,594.0,2815.0,76.0,24.0,190.0,73.0
1023,615.0,2864.0,77.0,26.0,200.0,76.0
1024,613.0,2846.0,79.0,26.0,194.0,79.0
1025,612.0,2846.0,78.0,26.0,192.0,79.0
1026,596.0,2829.0,78.0,26.0,194.0,76.0
1027,640.0,2973.0,83.0,28.0,212.0,81.0
1028,642.0,2984.0,83.0,28.0,213.0,81.0
1029,642.0,2998.0,84.0,28.0,213.0,80.0
1030,647.0,3004.0,84.0,28.0,214.0,80.0
1031,635.0,3004.0,85.0,29.0,209.0,76.0
1032,641.0,3015.0,85.0,29.0,209.0,76.0
1033,643.0,3030.0,85.0,29.0,209.0,76.0
